timestamp,source,log_message,target_label,complexity,session_length,referrer_url,browser_fingerprint,utm_source,test_column
17-02-2025 03:28,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-7ddd7d81-0ab9-4cd7-8791-d29551028f51 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2544250",HTTP Status,bert,213,https://linkedin.com,wYFhywHRVaHWt7rr,organic,junk_data
12-04-2025 21:20,BillingSystem,System reboot initiated by user User471.,System Notification,regex,248,https://facebook.com,KVY8csviElrTGUtM,adwords,junk_data
04-04-2025 00:55,BillingSystem,Critical system crash occurred in core application,Critical Error,bert,237,https://twitter.com,J54K8flKeTJA4Dv1,adwords,junk_data
11-04-2025 16:05,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.137,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" HTTP status code -  200 len: 967 time: 0.0013261",HTTP Status,bert,297,https://example.com,iw1BSI1Inixqb8uT,organic,junk_data
10/19/2025 17:15,ThirdPartyAPI,Detection of admin privilege misuse by user 1449,Security Alert,bert,275,https://twitter.com,SIMd7kBy2gwL5gYi,referral,junk_data
12-07-2025 10:38,ModernCRM,Disk cleanup completed successfully.,System Notification,regex,63,https://twitter.com,tA8lPgpmp8iBxQCk,adwords,junk_data
11-01-2025 12:05,AnalyticsEngine,"Server 40 is under potential security threat, review necessary",Security Alert,bert,51,https://google.com,qOY5nyXvUY582Ubl,organic,junk_data
12-07-2025 08:23,ModernCRM,Data replication task failed for shard 17,Error,bert,152,https://facebook.com,xiv5qOWg6TbFbkj2,social,junk_data
8/16/2025 8:55,BillingSystem,Backup completed successfully.,System Notification,regex,41,https://twitter.com,CNYy8dqN5x947rln,newsletter,junk_data
07-03-2025 03:29,AnalyticsEngine,"Abnormal behavior found on server 10, possible security threat",Security Alert,bert,144,,AMGBc3cs5GdKcCMq,organic,junk_data
1/20/2025 16:11,BillingSystem,Security breach suspected from IP address 192.168.252.92,Security Alert,bert,260,https://twitter.com,M3za3ru89qvZlu7F,organic,junk_data
12-01-2025 20:10,BillingSystem,RAID array experienced multiple disk crashes,Critical Error,bert,282,,CG6Z8KHUT4HT4xUg,referral,junk_data
9/14/2025 23:03,BillingSystem,Elevation of admin privileges detected for user 6137,Security Alert,bert,138,https://google.com,obRNCwoZtCExGubl,social,junk_data
6/26/2025 16:19,ModernHR,Replication of data to shard 14 failed,Error,bert,145,https://google.com,ak0Kb4KUd9iqG9Rn,organic,junk_data
12/30/2025 9:41,ThirdPartyAPI,System configuration has been compromised entirely,Critical Error,bert,167,https://example.com,UX1eTDBSjuZ2j88W,adwords,junk_data
25-10-2025 16:48,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-19e7ad40-3594-41b0-a83a-40333f767ebd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2650268",HTTP Status,bert,217,https://example.com,WEyOIHMjTCRakyMi,adwords,junk_data
21-09-2025 14:32,ModernCRM,"nova.osapi_compute.wsgi.server [req-2d658d2c-7eff-414e-a68f-3f1c75c9e874 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" HTTP status code -  202 len: 733 time: 0.7116742",HTTP Status,bert,234,https://twitter.com,qXGJOppbiqx36bAu,adwords,junk_data
03-04-2025 21:15,BillingSystem,Backup ended at 2025-08-08 13:06:23.,System Notification,regex,122,,J2XcNqxN1oJBqBJc,referral,junk_data
03-02-2025 06:35,AnalyticsEngine,"nova.compute.claims [req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,bert,175,https://example.com,mJIrKSe4v7YlmtyU,newsletter,junk_data
03-01-2025 00:05,ModernHR,Unexpected server 46 stoppage occurred during data conversion,Error,bert,267,,jYN2X9eq5te0QAgq,newsletter,junk_data
09-08-2025 14:42,BillingSystem,"nova.osapi_compute.wsgi.server [req-e234332e-87e4-4b52-92cd-ce2165ef38ad 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1759 time: 0.2687941",HTTP Status,bert,216,https://example.com,o54Ya2NL5DgUQoyu,referral,junk_data
17-07-2025 00:14,ModernHR,"nova.osapi_compute.wsgi.server [req-f204b576-164a-45e0-b31f-e57265e8864a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2570262",HTTP Status,bert,204,https://example.com,5p6mBitGFAd30EPg,adwords,junk_data
09-03-2025 02:46,ThirdPartyAPI,Multiple login failures were detected for user 6373,Security Alert,bert,150,,usHy47hWMuheIH05,newsletter,junk_data
7/21/2025 2:46,ModernCRM,Backup completed successfully.,System Notification,regex,167,https://facebook.com,ddGzojVLexL2IrsK,newsletter,junk_data
06-03-2025 21:03,ModernHR,Critical system element is down: element ID Component96,Critical Error,bert,96,https://twitter.com,h4svAeeL6k5vMduh,referral,junk_data
12-07-2025 06:30,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-5619cf42-78f9-4d40-aca9-4224cd0bc357 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1759 time: 0.2722960",HTTP Status,bert,243,https://linkedin.com,RCJSH3ZrtO1CUxie,newsletter,junk_data
24-03-2025 04:38,ModernCRM,"nova.osapi_compute.wsgi.server [req-1902ca72-a41e-4900-898d-7d5c2feae591 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2677131",HTTP Status,bert,142,,PCPSLNdj0fW9bjXL,social,junk_data
1/24/2025 5:49,ThirdPartyAPI,API security system detected suspicious activity from user 9593,Security Alert,bert,76,https://facebook.com,52dEaeHRUdX40gf3,referral,junk_data
22-12-2025 15:40,BillingSystem,"nova.osapi_compute.wsgi.server [req-b2ffcdcc-26b5-4e4a-9d90-2922ac5b9b02 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2687330",HTTP Status,bert,161,,39u057OoXuqaXUxB,adwords,junk_data
25-07-2025 09:01,ModernCRM,"nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Total usable vcpus: 16, total allocated vcpus: 0",Resource Usage,bert,261,https://twitter.com,9VNy9jhxzrpZlAfu,organic,junk_data
1/29/2025 17:00,BillingSystem,Admin access escalation detected for user 9429,Security Alert,bert,251,,2oKPGcpt43fFq7WO,adwords,junk_data
9/16/2025 18:59,ModernHR,Account with ID 7813 created by User373.,User Action,regex,176,https://linkedin.com,AByFd5xZ39ZxRO13,social,junk_data
11-03-2025 19:49,ModernHR,"nova.osapi_compute.wsgi.server [req-7bf56606-1c53-49cb-9d8d-e6afa1920cc1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2449391",HTTP Status,bert,287,https://facebook.com,KtHDI8R8raURx6LP,adwords,junk_data
01-09-2025 08:48,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-9bfa48e0-464a-476d-81d5-72787269d268 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2597730",HTTP Status,bert,156,,VncLRWGjYUHk8ZxV,newsletter,junk_data
3/29/2025 18:33,AnalyticsEngine,Elevation of admin privileges detected for user 4907,Security Alert,bert,14,https://facebook.com,CtPc13j5CvjB07mQ,referral,junk_data
11/22/2025 21:09,ThirdPartyAPI,User User900 logged in.,User Action,regex,171,https://linkedin.com,85BOqz1TTKKJBbKZ,adwords,junk_data
14-08-2025 06:46,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-2567652e-8b67-4fdb-ae28-88239694577a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2652020",HTTP Status,bert,127,https://linkedin.com,3qwM3Lqe7fklfer5,referral,junk_data
11/25/2025 16:45,BillingSystem,Backup started at 2025-11-14 08:27:43.,System Notification,regex,99,https://facebook.com,NypTQZrnJCkk4S5x,adwords,junk_data
08-03-2025 11:43,BillingSystem,File data_1206.csv uploaded successfully by user User359.,System Notification,regex,156,https://twitter.com,qhYBNkalZqghCK77,organic,junk_data
12/21/2025 19:36,ThirdPartyAPI,Multiple failed login attempts were reported for user 1053,Security Alert,bert,95,https://google.com,M2v3tQlJaLDfavsa,referral,junk_data
19-10-2025 08:27,ModernCRM,"nova.osapi_compute.wsgi.server [req-bd44e0ae-45e8-4721-93b0-d14563ca6caf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2650018",HTTP Status,bert,84,,CRp4d2sSLZ764xkv,social,junk_data
15-10-2025 03:47,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-5d311501-92ce-4342-99ac-863f9b53a5cb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2633319",HTTP Status,bert,210,https://example.com,hDe9hbm0bonbK1YI,adwords,junk_data
08-07-2025 04:31,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-008605fa-fa0a-483e-b596-a17329409763 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2833471",HTTP Status,bert,247,https://twitter.com,F6GiF2eIP7DThwKv,adwords,junk_data
28-08-2025 23:54,ModernCRM,"nova.metadata.wsgi.server [req-e0d4ce94-e0cb-41b5-9192-c6b9fdd49a94 - - - - -] 10.11.21.139,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2261620",HTTP Status,bert,198,https://linkedin.com,cNklBdSlb7hOenxn,referral,junk_data
08-10-2025 02:36,BillingSystem,"nova.osapi_compute.wsgi.server [req-cfb0b245-947c-47d7-84e0-826ee5b5cda3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2609611",HTTP Status,bert,178,https://facebook.com,d8uRJbxWPIdil668,organic,junk_data
19-04-2025 04:49,ModernHR,"nova.osapi_compute.wsgi.server [req-525a532e-ea93-4b66-ab16-33fbf450d6e6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1910 time: 0.2577920",HTTP Status,bert,128,https://linkedin.com,8Kna4tV70zi4rEnv,social,junk_data
18-12-2025 09:27,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-04afc2da-442d-4a57-ac6e-c0f7a277825c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1874 time: 0.1984708",HTTP Status,bert,130,https://example.com,fxj6wfNaONe4ivEq,social,junk_data
26-06-2025 02:46,AnalyticsEngine,"nova.compute.claims [req-2d658d2c-7eff-414e-a68f-3f1c75c9e874 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Total disk: 15 GB, used: 0.00 GB",Resource Usage,bert,222,https://linkedin.com,Mkph0O60Y9KNv0xd,social,junk_data
05-08-2025 16:34,ModernHR,System reboot initiated by user User216.,System Notification,regex,115,https://twitter.com,ZYNYu6eHEE0vSl8d,social,junk_data
09-11-2025 08:49,AnalyticsEngine,System reboot initiated by user User639.,System Notification,regex,42,https://linkedin.com,1xky0HyeZaGxxA0K,newsletter,junk_data
16-09-2025 04:20,ModernCRM,"nova.osapi_compute.wsgi.server [req-88b9956b-ebf6-49eb-9bee-cac3e642febd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2889762",HTTP Status,bert,79,https://twitter.com,K2oyUQICP3ErfWxv,organic,junk_data
08-08-2025 10:12,ThirdPartyAPI,Backup completed successfully.,System Notification,regex,31,,YRuXDKqchPzm2cet,organic,junk_data
08-04-2025 09:34,ModernCRM,"nova.osapi_compute.wsgi.server [req-a0cfddf4-71b7-4e21-9fcd-ddf39b33b35d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2614942",HTTP Status,bert,254,https://linkedin.com,uZ3Osu43GuQc9GLK,social,junk_data
12-08-2025 03:58,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-fea0b5a8-c597-4190-af41-69c4c624c06a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2578111",HTTP Status,bert,261,https://twitter.com,EGjUg5MUpCsCCijv,social,junk_data
08-04-2025 06:01,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-1c34c9ba-7c24-486f-9aa1-914e6415fc66 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1583 time: 0.2032580",HTTP Status,bert,286,https://example.com,O3mkdMwei1vgoxAw,adwords,junk_data
26-01-2025 18:10,AnalyticsEngine,"nova.metadata.wsgi.server [req-c1795e2c-0a17-4aa0-b47e-19e4218b049e - - - - -] 10.11.21.130,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Status code -  200 len: 967 time: 0.2323599",HTTP Status,bert,125,https://facebook.com,0RVFzNWViXxTLmpP,organic,junk_data
12/30/2025 9:52,ModernCRM,Unrecoverable issue found in vital application module,Critical Error,bert,253,https://facebook.com,Vqkkk821PEilF8JK,organic,junk_data
20-08-2025 03:43,BillingSystem,"nova.osapi_compute.wsgi.server [req-402c6ee4-e191-4b57-9a7c-9063363b678e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2529092",HTTP Status,bert,115,,uq4PdYzgvVnDT54v,social,junk_data
09-08-2025 20:49,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-bcb231a7-f705-44c7-ada9-18959debb717 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.3035021",HTTP Status,bert,25,https://twitter.com,L2ERCNtZdjDZFgLM,newsletter,junk_data
10-05-2025 15:32,ModernCRM,"nova.osapi_compute.wsgi.server [req-2897f349-4f7a-48c5-b3b4-7df386f0436a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2607100",HTTP Status,bert,233,https://facebook.com,TAr54uWNKDvTnhKl,newsletter,junk_data
07-12-2025 13:01,ThirdPartyAPI,Backup completed successfully.,System Notification,regex,251,https://twitter.com,roryyBpZCTjGF2cl,organic,junk_data
29-03-2025 08:14,ThirdPartyAPI,"nova.compute.claims [req-29a09cdb-3169-4c40-8bd1-552636286362 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 43204226-2f87-4da7-b7ee-4d20cc66e846] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,bert,271,https://linkedin.com,ump4o05e8aQ5lJyH,social,junk_data
09-11-2025 21:15,BillingSystem,nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],Resource Usage,bert,29,https://google.com,hTZxkeNrBkJb8Yti,organic,junk_data
22-10-2025 17:57,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-b6a4fa91-7414-432a-b725-52b5613d3ca3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2642131",HTTP Status,bert,270,https://facebook.com,wl6lzGEp8KeplBWp,organic,junk_data
23-01-2025 15:07,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-1b487345-4528-402e-a731-e4466158c607 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2672610",HTTP Status,bert,259,https://twitter.com,HYasCXBe2pfiYP9a,social,junk_data
08-12-2025 15:39,BillingSystem,"nova.osapi_compute.wsgi.server [req-7c8e64e9-3213-4cb0-af0a-d211dd344679 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2544081",HTTP Status,bert,69,https://facebook.com,RPjqz6l174t4PAKz,adwords,junk_data
25-01-2025 14:48,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-60f50a9d-827b-4fc8-b8c7-dc0bbe15c936 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" RCODE  404 len: 296 time: 0.0870681",HTTP Status,bert,158,https://google.com,YKn7UwxbmvotNUln,social,junk_data
15-08-2025 04:00,ThirdPartyAPI,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" HTTP status code -  200 len: 157 time: 0.0006461",HTTP Status,bert,209,,Wm3rI85uQUEoPSFp,social,junk_data
9/28/2025 3:18,BillingSystem,User 2367 failed to provide valid API access credentials,Security Alert,bert,23,https://twitter.com,wAKKronCOmGuvvZ7,referral,junk_data
3/30/2025 11:09,BillingSystem,Disk cleanup completed successfully.,System Notification,regex,258,https://google.com,6XGYo30i8kXdjIJ0,social,junk_data
3/31/2025 19:40,BillingSystem,System reboot initiated by user User819.,System Notification,regex,292,https://example.com,D8mwntPgXS7cmiIN,social,junk_data
03-04-2025 22:45,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-36f6bb06-1b97-4d65-9794-e557cd23be7c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1874 time: 0.1959360",HTTP Status,bert,39,https://example.com,h9LwRVFgAW245bkN,referral,junk_data
06-06-2025 15:29,BillingSystem,System reboot initiated by user User938.,System Notification,regex,137,https://facebook.com,YSIAVaAexS788DAg,adwords,junk_data
25-12-2025 20:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-964322ee-29e9-4c5d-a07c-9d30a2f01ee2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2523489",HTTP Status,bert,192,,ZwW7S3xqUw89XYsA,newsletter,junk_data
19-01-2025 20:14,ModernCRM,"nova.metadata.wsgi.server [-] 10.11.21.136,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0015550",HTTP Status,bert,263,https://twitter.com,bKrsfC4WIvUMdcCX,social,junk_data
23-05-2025 17:10,BillingSystem,"nova.osapi_compute.wsgi.server [req-63dbb4ce-0c2f-4bdc-a33a-5d6828cbba7a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2629061",HTTP Status,bert,102,https://example.com,EQS32bb4kjJaaKmm,organic,junk_data
07-03-2025 23:36,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-3f659609-fd63-4882-8044-6a95fc6ca75d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1874 time: 0.1815979",HTTP Status,bert,202,https://example.com,zzr4RVm5wBvrnReZ,organic,junk_data
5/19/2025 7:56,ModernHR,Multiple incorrect login attempts were made by user 7918,Security Alert,bert,212,,SFVmerxSDoXkYEI2,referral,junk_data
2/17/2025 7:15,ThirdPartyAPI,Security alert: suspicious activity on server 1,Security Alert,bert,122,https://google.com,izbO5juHx1kUgC8x,referral,junk_data
14-12-2025 14:51,ModernHR,"nova.osapi_compute.wsgi.server [req-f8409217-ad00-40c8-96ba-c5eea0f38b6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2826021",HTTP Status,bert,157,https://linkedin.com,XFhKwqU0yKDRZDUQ,referral,junk_data
25-10-2025 13:21,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-60ef3ade-e54b-47c2-ae3c-cdf307668e2e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.3644130",HTTP Status,bert,77,https://linkedin.com,74RWlqQ0QStAbrgI,adwords,junk_data
